switch,arsenic,dist,assoc,educ,dist100,edu0,edu1,edu2,edu3,logarsenic,assoc_half,powarsenic,asSquare,asthird
1,3.89,82.3820037841797,1,0,0.823820037841797,1,0,0,0,1.35840915763035,0.5,1.9723082923316,1.84527543953401,2.50663905541338
0,3.44,97.4029998779297,0,5,0.974029998779297,0,1,0,0,1.23547147138531,0.0,1.85472369909914,1.52638975660698,1.88581099850268
0,2.74,124.050003051758,1,0,1.24050003051758,1,0,0,0,1.00795792039998,0.5,1.65529453572468,1.01597916929705,1.02406425065435
0,3.21,126.800003051758,1,5,1.26800003051758,0,1,0,0,1.16627093714192,0.5,1.79164728671689,1.3601878988219,1.58634761544813
1,3.17,117.899002075195,1,5,1.17899002075195,0,1,0,0,1.15373158788919,0.5,1.78044938147649,1.33109657689331,1.53572816729298
0,1.29,115.013000488281,1,5,1.15013000488281,0,1,0,0,0.254642218373581,0.5,1.13578166916005,0.0648426593782184,0.016511678629312
0,5.81,9.37199974060059,1,0,0.0937199974060059,1,0,0,0,1.75958057086382,0.5,2.41039415863879,3.09612378536145,5.44787925771134
1,4.83,50.5970001220703,1,5,0.505970001220703,0,1,0,0,1.57484646766448,0.5,2.19772609758359,2.48014139671529,3.90584191792553
1,4.48,17.3320007324219,1,5,0.173320007324219,0,1,0,0,1.49962304642689,0.5,2.11660104885167,2.24886928137468,3.37245620275095
1,4.2,32.4249992370605,1,0,0.324249992370605,1,0,0,0,1.43508452528932,0.5,2.04939015319192,2.05946759472488,2.9555100755245
1,1.93,62.1949996948242,1,5,0.621949996948242,0,1,0,0,0.657520002916794,0.5,1.38924439894498,0.432332554235701,0.284267302322083
1,0.83,108.349998474121,1,5,1.08349998474121,0,1,0,0,-0.186329578191493,0.5,0.91104335791443,0.0347187117090199,-0.0064691229080937
1,3.86,67.1169967651367,1,0,0.671169967651367,1,0,0,0,1.35066718347674,0.5,1.96468827043885,1.82430184052099,2.46402462874791
1,4.39,66.4980010986328,1,5,0.664980010986328,0,1,0,0,1.47932922708708,0.5,2.0952326839757,2.18841496211406,3.23738621444999
1,3.57,52.7919998168945,1,5,0.527919998168945,0,1,0,0,1.27256559579155,0.5,1.88944436276912,1.6194231955923,2.06082224373756
0,3.32,72.0979995727539,1,5,0.720979995727539,0,1,0,0,1.1999647829284,0.5,1.82208671582886,1.4399154802684,1.7278478667155
1,3.07,92.988998413086,1,5,0.92988998413086,0,1,0,0,1.12167756159911,0.5,1.75214154679352,1.25816055219492,1.41125046028618
1,4.07,72.3779983520508,1,5,0.723779983520508,0,1,0,0,1.4036429994545,0.5,2.0174241001832,1.97021366991764,2.76547662520946
1,3.63,111.593002319336,1,10,1.11593002319336,0,0,1,0,1.28923264827676,0.5,1.90525588832577,1.66212082138271,2.14286042830717
1,3.39,112.91300201416,1,5,1.1291300201416,0,1,0,0,1.22082992139236,0.5,1.8411952639522,1.49042569696687,1.81955628646922
1,2.61,84.7040023803711,0,5,0.847040023803711,0,1,0,0,0.959350221334602,0.0,1.61554944214035,0.92035284717475,0.882940707643027
1,1.29,67.7880020141602,1,5,0.677880020141602,0,1,0,0,0.254642218373581,0.5,1.13578166916005,0.0648426593782184,0.016511678629312
1,1.97,96.7969970703125,1,5,0.967969970703125,0,1,0,0,0.678033542749897,0.5,1.40356688476182,0.459729485093977,0.311712011484855
1,3.31,81.5149993896484,1,12,0.815149993896484,0,0,0,1,1.19694818938897,0.5,1.81934053986603,1.43268496808154,1.71484967850999
1,3.68,94.6389999389648,1,12,0.946389999389648,0,0,0,1,1.30291275218084,0.5,1.91833260932509,1.69758163979545,2.21180076635755
1,4.05,96.4820022583008,0,10,0.964820022583008,0,0,1,0,1.39871688111845,0.0,2.01246117974981,1.95640891352572,2.73646217371902
0,3.23,75.1129989624023,1,0,0.751129989624023,1,0,0,0,1.17248213723457,0.5,1.79722007556114,1.37471436213413,1.61182803340208
1,4.64,57.2120018005371,0,5,0.572120018005371,0,1,0,0,1.53471436623816,0.0,2.1540659228538,2.35534818593781,3.61478669845175
1,4.51,50.2560005187988,0,5,0.502560005187988,0,1,0,0,1.50629715351459,0.0,2.12367605815953,2.26893111468615,3.41768447957242
0,1.32,31.1000003814697,0,12,0.311000003814697,0,0,0,1,0.27763173659828,0.0,1.14891252930761,0.0770793811665765,0.0213996824491974
1,0.71,18.0370006561279,0,10,0.180370006561279,0,0,1,0,-0.342490308946776,0.0,0.842614977317636,0.117299611722458,-0.0401739802581615
1,1.18,12.0220003128052,1,10,0.120220003128052,0,0,1,0,0.165514438477573,0.5,1.08627804912002,0.0273950293445464,0.0045342728990392
0,0.58,22.8649997711182,1,5,0.228649997711182,0,1,0,0,-0.544727175441672,0.5,0.761577310586391,0.296727695664662,-0.161635639534728
1,1.44,38.3899993896484,1,0,0.383899993896484,1,0,0,0,0.364643113587909,0.5,1.2,0.132964600287085,0.0484846258456544
1,0.56,19.2600002288818,0,5,0.192600002288818,0,1,0,0,-0.579818495252942,0.0,0.748331477354788,0.336189487437386,-0.194928882725803
1,0.99,21.3729991912842,1,0,0.213729991912842,1,0,0,0,-0.0100503358535015,0.5,0.99498743710662,0.0001010092507681,-1.01517689453073e-06
0,1.48,7.85799980163574,1,5,0.0785799980163574,0,1,0,0,0.392042087776024,0.5,1.21655250605964,0.153696998587783,0.0602556922112632
0,1.46,35.1640014648438,1,0,0.351640014648438,1,0,0,0,0.378436435720245,0.5,1.20830459735946,0.143214135880643,0.0541974471274255
1,1.62,63.0060005187988,1,5,0.630060005187988,0,1,0,0,0.482426149244293,0.5,1.27279220613579,0.232734989474677,0.112277444766679
0,1.72,72.2249984741211,1,0,0.722249984741211,1,0,0,0,0.542324290825362,0.5,1.3114877048604,0.294115636419231,0.15950605394171
0,1.32,74.6600036621094,1,5,0.746600036621094,0,1,0,0,0.27763173659828,0.5,1.14891252930761,0.0770793811665765,0.0213996824491974
0,1.0,58.3969993591309,1,5,0.583969993591309,0,1,0,0,0.0,0.5,1.0,0.0,0.0
1,0.74,50.818000793457,1,5,0.50818000793457,0,1,0,0,-0.301105092783922,0.5,0.860232526704263,0.090664276900414,-0.0272994755082863
1,1.07,41.390998840332,0,5,0.41390998840332,0,1,0,0,0.0676586484738149,0.0,1.03440804327886,0.0045776927133032,0.0003097205021105
1,1.1,39.5460014343262,1,0,0.395460014343262,1,0,0,0,0.0953101798043249,0.5,1.04880884817015,0.0090840303743327,0.0008658005683256
1,0.61,30.5820007324219,1,5,0.305820007324219,0,1,0,0,-0.49429632181478,0.5,0.781024967590665,0.244328853759621,-0.120770853726602
1,0.93,25.7280006408691,1,0,0.257280006408691,1,0,0,0,-0.0725706928348354,0.5,0.964365076099296,0.005266505458528,-0.0003821939499438
1,1.3,26.6049995422363,1,5,0.266049995422363,0,1,0,0,0.262364264467491,0.5,1.14017542509914,0.0688350072695676,0.0180598460518945
1,0.7,16.5790004730225,1,5,0.165790004730225,0,1,0,0,-0.356674943938732,0.5,0.836660026534076,0.127217015633698,-0.0453751219192021
0,1.27,19.0540008544922,1,0,0.190540008544922,1,0,0,0,0.2390169004705,0.5,1.12694276695846,0.0571290787105249,0.0136548153201249
1,0.64,10.581000328064,1,5,0.10581000328064,0,1,0,0,-0.446287102628419,0.5,0.8,0.199172177972469,-0.0888879742315253
0,0.64,19.5779991149902,0,5,0.195779991149902,0,1,0,0,-0.446287102628419,0.0,0.8,0.199172177972469,-0.0888879742315253
1,0.73,10.9390001296997,0,12,0.109390001296997,0,0,0,1,-0.3147107448397,0.0,0.854400374531753,0.0990428529175589,-0.0311698500127338
0,0.54,9.42300033569336,1,5,0.0942300033569336,0,1,0,0,-0.616186139423817,0.5,0.734846922834953,0.379685358418028,-0.233956855199353
1,0.61,18.9370002746582,1,5,0.189370002746582,0,1,0,0,-0.49429632181478,0.5,0.781024967590665,0.244328853759621,-0.120770853726602
1,0.86,23.8020000457764,1,5,0.238020000457764,0,1,0,0,-0.150822889734584,0.5,0.92736184954957,0.0227475440678904,-0.003430850330684
0,1.05,15.710000038147,1,8,0.15710000038147,0,0,1,0,0.048790164169432,0.5,1.02469507659596,0.0023804801196801,0.0001161440158412
1,1.23,32.9980010986328,1,10,0.329980010986328,0,0,1,0,0.207014169384326,0.5,1.10905365064094,0.0428548663258825,0.0088715645565288
0,0.67,32.1990013122559,0,12,0.321990013122559,0,0,0,1,-0.400477566597125,0.0,0.818535277187245,0.160382281347555,-0.0642295057593643
1,0.66,102.055999755859,1,4,1.02055999755859,0,1,0,0,-0.415515443961666,0.5,0.812403840463596,0.17265308417066,-0.0717400229205227
0,0.57,12.8500003814697,1,5,0.128500003814697,0,1,0,0,-0.562118918153541,0.5,0.754983443527075,0.315977678146108,-0.177617030600158
0,0.55,21.9020004272461,1,5,0.219020004272461,0,1,0,0,-0.59783700075562,0.5,0.741619848709566,0.357409079472476,-0.213672372114652
1,2.34,41.3339996337891,0,0,0.413339996337891,1,0,0,0,0.85015092936961,0.0,1.52970585407784,0.722756602708012,0.614452197500238
1,1.31,42.310001373291,1,5,0.42310001373291,0,1,0,0,0.27002713721306,0.5,1.14455231422596,0.0729146548314809,0.0196889355050232
1,0.87,39.5110015869141,0,9,0.395110015869141,0,0,1,0,-0.139262067333508,0.0,0.932737905308881,0.0193939233980024,-0.0027008378661135
1,0.71,16.632999420166,0,0,0.16632999420166,1,0,0,0,-0.342490308946776,0.0,0.842614977317636,0.117299611722458,-0.0401739802581615
1,0.66,24.9489994049072,0,0,0.249489994049072,1,0,0,0,-0.415515443961666,0.0,0.812403840463596,0.17265308417066,-0.0717400229205227
0,1.47,42.0900001525879,0,0,0.420900001525879,1,0,0,0,0.385262400790645,0.0,1.21243556529821,0.148427117462971,0.0571833876162195
0,0.88,48.9269981384277,0,0,0.489269981384277,1,0,0,0,-0.127833371509885,0.0,0.938083151964686,0.0163413708715843,-0.002088972533608
1,0.86,14.5220003128052,0,10,0.145220003128052,0,0,1,0,-0.150822889734584,0.0,0.92736184954957,0.0227475440678904,-0.003430850330684
1,0.82,49.6450004577637,1,12,0.496450004577637,0,0,0,1,-0.198450938723838,0.5,0.905538513813742,0.0393827750803726,-0.0078155486842497
0,0.69,56.8219985961914,1,5,0.568219985961914,0,1,0,0,-0.371063681390832,0.5,0.830662386291807,0.137688255647317,-0.0510911110247754
0,0.61,15.6009998321533,0,8,0.156009998321533,0,0,1,0,-0.49429632181478,0.0,0.781024967590665,0.244328853759621,-0.120770853726602
0,1.01,43.0270004272461,1,0,0.430270004272461,1,0,0,0,0.009950330853168,0.5,1.00498756211209,9.90090840875088e-05,9.85173144139853e-07
1,1.5,43.507999420166,1,5,0.43507999420166,0,1,0,0,0.405465108108164,0.5,1.22474487139159,0.164401953893165,0.0666592560084858
1,1.19,78.7210006713867,1,5,0.787210006713867,0,1,0,0,0.173953307123438,0.5,1.09087121146357,0.0302597530591811,0.0052637841173831
1,1.56,52.734001159668,1,5,0.52734001159668,0,1,0,0,0.444685821261446,0.5,1.24899959967968,0.197745479630966,0.0879346110104348
1,1.39,48.5579986572266,0,5,0.485579986572266,0,1,0,0,0.3293037471426,0.0,1.17898261225516,0.108440957882158,0.0357100137743274
1,0.64,21.8920001983643,1,10,0.218920001983643,0,0,1,0,-0.446287102628419,0.5,0.8,0.199172177972469,-0.0888879742315253
1,0.6,24.0659999847412,1,0,0.240659999847412,1,0,0,0,-0.510825623765991,0.5,0.774596669241483,0.260942817895914,-0.133296277718935
1,0.82,26.4260005950928,1,10,0.264260005950928,0,0,1,0,-0.198450938723838,0.5,0.905538513813742,0.0393827750803726,-0.0078155486842497
1,1.19,56.6240005493164,0,5,0.566240005493164,0,1,0,0,0.173953307123438,0.0,1.09087121146357,0.0302597530591811,0.0052637841173831
1,0.93,35.0750007629395,0,5,0.350750007629395,0,1,0,0,-0.0725706928348354,0.0,0.964365076099296,0.005266505458528,-0.0003821939499438
1,1.1,29.5779991149902,1,5,0.295779991149902,0,1,0,0,0.0953101798043249,0.5,1.04880884817015,0.0090840303743327,0.0008658005683256
0,1.47,21.3400001525879,1,0,0.213400001525879,1,0,0,0,0.385262400790645,0.5,1.21243556529821,0.148427117462971,0.0571833876162195
1,1.58,21.0090007781982,1,14,0.210090007781982,0,0,0,1,0.457424847038875,0.5,1.25698050899765,0.209237490688539,0.0957104271730029
1,2.04,7.93800020217896,1,0,0.0793800020217896,1,0,0,0,0.712949807856125,0.5,1.42828568570857,0.508297428522086,0.362390553998583
0,0.54,35.1609992980957,0,0,0.351609992980957,1,0,0,0,-0.616186139423817,0.0,0.734846922834953,0.379685358418028,-0.233956855199353
1,0.72,10.0609998703003,1,0,0.100609998703003,1,0,0,0,-0.328504066972036,0.5,0.848528137423857,0.107914922017168,-0.0354504907696098
1,0.69,46.2560005187988,1,5,0.462560005187988,0,1,0,0,-0.371063681390832,0.5,0.830662386291807,0.137688255647317,-0.0510911110247754
0,1.41,48.6049995422363,1,0,0.486049995422363,1,0,0,0,0.343589704390077,0.5,1.18743420870379,0.11805388496286,0.0405620994364893
0,0.85,24.3780002593994,1,8,0.243780002593994,0,0,1,0,-0.162518929497775,0.5,0.921954445729289,0.0264124024451027,-0.0042925153708425
0,1.32,27.5919990539551,1,9,0.275919990539551,0,0,1,0,0.27763173659828,0.5,1.14891252930761,0.0770793811665765,0.0213996824491974
0,1.89,43.5309982299805,1,0,0.435309982299805,1,0,0,0,0.636576829071551,0.5,1.37477270848675,0.405230059310791,0.25796006620054
0,1.51,91.6449966430664,1,0,0.916449966430664,1,0,0,0,0.412109650826833,0.5,1.22882057274445,0.169834364304614,0.0699903805719717
1,1.86,92.8679962158203,1,5,0.928679962158203,0,1,0,0,0.62057648772511,0.5,1.36381816969859,0.385115177117234,0.238993423985046
1,6.76,70.9010009765625,0,9,0.709010009765625,0,0,1,0,1.91102289005487,0.0,2.6,3.65200848631368,6.97907181202009
1,3.19,67.4960021972656,1,10,0.674960021972656,0,0,1,0,1.16002091679675,0.5,1.78605710994918,1.34564852740598,1.56098043844769
1,6.32,27.4069995880127,0,0,0.274069995880127,1,0,0,0,1.84371920815877,0.0,2.51396101799531,3.39930051853359,6.26735566032443
1,2.4,57.1590003967285,0,11,0.571590003967285,0,0,1,0,0.8754687373539,0.0,1.54919333848297,0.766445510084032,0.670999082963833
1,0.88,19.6189994812012,1,8,0.196189994812012,0,0,1,0,-0.127833371509885,0.5,0.938083151964686,0.0163413708715843,-0.002088972533608
0,0.54,11.3009996414185,0,5,0.113009996414185,0,1,0,0,-0.616186139423817,0.0,0.734846922834953,0.379685358418028,-0.233956855199353
1,0.8,41.515998840332,0,5,0.41515998840332,0,1,0,0,-0.22314355131421,0.0,0.894427190999916,0.0497930444931173,-0.0111109967789407
0,0.74,13.1169996261597,1,10,0.131169996261597,0,0,1,0,-0.301105092783922,0.5,0.860232526704263,0.090664276900414,-0.0272994755082863
1,4.2,26.8330001831055,1,5,0.268330001831055,0,1,0,0,1.43508452528932,0.5,2.04939015319192,2.05946759472488,2.9555100755245
1,1.43,23.3729991912842,0,10,0.233729991912842,0,0,1,0,0.357674444271816,0.0,1.19582607431014,0.127931008085152,0.04575765222199
1,2.69,2.89499998092651,0,11,0.0289499998092651,0,0,1,0,0.989541193613748,0.0,1.64012194668567,0.979191773858521,0.968950596680723
0,0.74,4.5939998626709,0,0,0.045939998626709,1,0,0,0,-0.301105092783922,0.0,0.860232526704263,0.090664276900414,-0.0272994755082863
1,0.63,42.2200012207031,1,0,0.422200012207031,1,0,0,0,-0.462035459596559,0.5,0.793725393319377,0.213476765924603,-0.098633835657161
1,0.83,60.3639984130859,0,4,0.603639984130859,0,1,0,0,-0.186329578191493,0.0,0.91104335791443,0.0347187117090199,-0.0064691229080937
0,1.12,69.1549987792969,0,5,0.691549987792969,0,1,0,0,0.113328685307003,0.0,1.05830052442584,0.0128433909134138,0.0014555246071011
1,1.16,59.6590003967285,0,9,0.596590003967285,0,0,1,0,0.148420005118273,0.0,1.0770329614269,0.0220284979193082,0.0032694697739316
0,0.93,57.2879981994629,1,5,0.572879981994629,0,1,0,0,-0.0725706928348354,0.5,0.964365076099296,0.005266505458528,-0.0003821939499438
1,1.22,56.2560005187988,1,10,0.562560005187988,0,0,1,0,0.198850858745165,0.5,1.10453610171873,0.0395416640236896,0.0078628938473234
0,1.09,16.7800006866455,0,5,0.167800006866455,0,1,0,0,0.0861776962410524,0.0,1.04403065089106,0.0074265953294151,0.0006400068764035
0,1.67,34.0900001525879,0,0,0.340900001525879,1,0,0,0,0.512823626428664,0.0,1.29228479833201,0.262988071823446,0.134866496699981
1,1.09,33.1679992675781,1,5,0.331679992675781,0,1,0,0,0.0861776962410524,0.5,1.04403065089106,0.0074265953294151,0.0006400068764035
1,0.97,12.0059995651245,1,7,0.120059995651245,0,0,1,0,-0.0304592074847086,0.5,0.98488578017961,0.0009277633205965,-2.82589354787518e-05
0,1.25,51.5149993896484,0,5,0.515149993896484,0,1,0,0,0.22314355131421,0.0,1.11803398874989,0.0497930444931174,0.0111109967789407
1,1.66,60.2939987182617,0,7,0.602939987182617,0,0,1,0,0.506817602368452,0.0,1.28840987267251,0.256864082070506,0.130183238209547
0,1.15,27.8110008239746,1,6,0.278110008239746,0,0,1,0,0.139761942375159,0.5,1.07238052947636,0.0195334005364772,0.00273002600017
1,1.15,44.9199981689453,1,0,0.449199981689453,1,0,0,0,0.139761942375159,0.5,1.07238052947636,0.0195334005364772,0.00273002600017
0,1.21,55.1529998779297,0,0,0.551529998779297,1,0,0,0,0.19062035960865,0.0,1.1,0.0363361214973309,0.0069264045466048
1,1.64,66.2570037841797,1,5,0.662570037841797,0,1,0,0,0.494696241836107,0.5,1.28062484748657,0.244724371686768,0.121064226959147
0,1.74,51.1629981994629,0,0,0.511629981994629,1,0,0,0,0.553885113226438,0.0,1.31909059582729,0.306788718653864,0.169925704168189
0,1.08,49.5190010070801,1,0,0.495190010070801,1,0,0,0,0.0769610411361284,0.5,1.03923048454133,0.0059230018527568,0.0004558403892393
0,1.09,19.136999130249,1,4,0.19136999130249,0,1,0,0,0.0861776962410524,0.5,1.04403065089106,0.0074265953294151,0.0006400068764035
0,2.27,33.9949989318848,1,5,0.339949989318848,0,1,0,0,0.819779831493311,0.5,1.50665191733194,0.672038972123202,0.550923995324097
0,1.46,34.0670013427734,0,0,0.340670013427734,1,0,0,0,0.378436435720245,0.0,1.20830459735946,0.143214135880643,0.0541974471274255
0,1.35,45.4070014953613,0,0,0.454070014953613,1,0,0,0,0.300104592450338,0.0,1.16189500386223,0.0900627664097836,0.0270282498083581
1,3.65,76.3030014038086,1,5,0.763030014038086,0,1,0,0,1.2947271675944,0.5,1.91049731745428,1.67631843850702,2.17037502387446
0,1.18,55.5870018005371,1,0,0.555870018005371,1,0,0,0,0.165514438477573,0.5,1.08627804912002,0.0273950293445464,0.0045342728990392
0,0.54,79.697998046875,1,0,0.79697998046875,1,0,0,0,-0.616186139423817,0.5,0.734846922834953,0.379685358418028,-0.233956855199353
0,1.01,92.0139999389648,0,6,0.920139999389648,0,0,1,0,0.009950330853168,0.0,1.00498756211209,9.90090840875088e-05,9.85173144139853e-07
1,1.5,76.6470031738281,1,8,0.766470031738281,0,0,1,0,0.405465108108164,0.5,1.22474487139159,0.164401953893165,0.0666592560084858
1,1.63,78.8679962158203,0,5,0.788679962158203,0,1,0,0,0.488580014818671,0.0,1.27671453348037,0.238710430880213,0.116629145856826
1,0.76,62.326000213623,0,8,0.62326000213623,0,0,1,0,-0.27443684570176,0.0,0.871779788708135,0.0753155822787318,-0.0206693708327665
1,0.67,54.056999206543,1,5,0.54056999206543,0,1,0,0,-0.400477566597125,0.5,0.818535277187245,0.160382281347555,-0.0642295057593643
1,1.14,16.9979991912842,1,5,0.169979991912842,0,1,0,0,0.131028262406404,0.5,1.06770782520313,0.0171684055492415,0.0022495463474055
0,0.73,3.38000011444092,1,0,0.0338000011444092,1,0,0,0,-0.3147107448397,0.5,0.854400374531753,0.0990428529175589,-0.0311698500127338
1,1.6,50.7169990539551,1,10,0.507169990539551,0,0,1,0,0.470003629245736,0.5,1.26491106406735,0.220903411504163,0.103825405119721
1,2.3,22.326000213623,0,11,0.22326000213623,0,0,1,0,0.832909122935104,0.0,1.51657508881031,0.693737607068524,0.577820381850542
0,0.61,59.9259986877441,1,0,0.599259986877441,1,0,0,0,-0.49429632181478,0.5,0.781024967590665,0.244328853759621,-0.120770853726602
1,0.65,162.921005249023,0,5,1.62921005249023,0,1,0,0,-0.430782916092454,0.0,0.806225774829855,0.185573920797118,-0.0799420747516928
0,0.66,163.680999755859,0,0,1.63680999755859,1,0,0,0,-0.415515443961666,0.0,0.812403840463596,0.17265308417066,-0.0717400229205227
0,0.51,33.7449989318848,0,0,0.337449989318848,1,0,0,0,-0.673344553263766,0.0,0.714142842854285,0.45339288740998,-0.305289631226042
0,0.65,72.8649978637695,0,5,0.728649978637695,0,1,0,0,-0.430782916092454,0.0,0.806225774829855,0.185573920797118,-0.0799420747516928
0,3.42,153.356994628906,0,5,1.53356994628906,0,1,0,0,1.22964055107451,0.0,1.84932420089069,1.51201588484683,1.85923604587648
0,2.82,213.714996337891,1,5,2.13714996337891,0,1,0,0,1.03673688495002,0.5,1.67928556237467,1.07482336861588,1.11430903105031
0,1.32,98.9899978637695,0,0,0.989899978637695,1,0,0,0,0.27763173659828,0.0,1.14891252930761,0.0770793811665765,0.0213996824491974
0,1.89,93.1709976196289,1,0,0.931709976196289,1,0,0,0,0.636576829071551,0.5,1.37477270848675,0.405230059310791,0.25796006620054
0,1.37,85.3889999389648,0,0,0.853889999389648,1,0,0,0,0.314810739840034,0.0,1.17046999107196,0.0991058019186293,0.0311995708244435
0,1.38,70.6480026245117,0,5,0.706480026245117,0,1,0,0,0.322083499169113,0.0,1.17473401244707,0.10373778043702,0.0334122273191926
0,2.39,50.5690002441406,0,0,0.505690002441406,1,0,0,0,0.871293365943419,0.0,1.54596248337403,0.759152129537013,0.661444214207419
0,0.82,28.9969997406006,1,0,0.289969997406006,1,0,0,0,-0.198450938723838,0.5,0.905538513813742,0.0393827750803726,-0.0078155486842497
0,0.61,84.6849975585938,0,0,0.846849975585938,1,0,0,0,-0.49429632181478,0.0,0.781024967590665,0.244328853759621,-0.120770853726602
0,2.97,75.0260009765625,0,0,0.750260009765625,1,0,0,0,1.08856195281461,0.0,1.72336879396141,1.18496712511555,1.2899101277369
0,1.11,11.2379999160767,0,0,0.112379999160767,1,0,0,0,0.104360015324243,0.0,1.05356537528527,0.0108910127984762,0.0011365862625455
0,1.54,96.4089965820313,0,5,0.964089965820313,0,1,0,0,0.431782416425538,0.0,1.24096736459909,0.186436055134277,0.0804998103947227
0,1.19,103.411003112793,1,0,1.03411003112793,1,0,0,0,0.173953307123438,0.5,1.09087121146357,0.0302597530591811,0.0052637841173831
0,2.37,49.2980003356934,1,0,0.492980003356934,1,0,0,0,0.86288995514704,0.5,1.53948043183407,0.74457907469366,0.642489804365837
0,2.54,40.5740013122559,1,0,0.405740013122559,1,0,0,0,0.932164081030445,0.5,1.59373774505092,0.868929873963334,0.809985217442932
0,0.64,90.5490036010742,0,5,0.905490036010742,0,1,0,0,-0.446287102628419,0.0,0.8,0.199172177972469,-0.0888879742315253
0,1.95,114.900001525879,0,5,1.14900001525879,0,1,0,0,0.667829372575655,0.0,1.39642400437689,0.445996070874794,0.297849276183521
0,1.85,84.7519989013672,0,5,0.847519989013672,0,1,0,0,0.615185639090233,0.0,1.36014705087354,0.378453370542859,0.232819078623262
0,1.3,88.218002319336,0,5,0.88218002319336,0,1,0,0,0.262364264467491,0.0,1.14017542509914,0.0688350072695676,0.0180598460518945
1,0.78,42.5690002441406,0,0,0.425690002441406,1,0,0,0,-0.2484613592985,0.0,0.883176086632785,0.0617330470644581,-0.0153382767872735
1,1.88,39.7929992675781,0,0,0.397929992675781,1,0,0,0,0.631271776841858,0.0,1.37113092008021,0.398504056237076,0.251564363659467
1,1.11,3.39299988746643,0,5,0.0339299988746643,0,1,0,0,0.104360015324243,0.0,1.05356537528527,0.0108910127984762,0.0011365862625455
0,0.75,10.3330001831055,1,5,0.103330001831055,0,1,0,0,-0.287682072451781,0.5,0.866025403784439,0.0827609748101517,-0.0238088487515141
1,1.18,15.5959997177124,1,8,0.155959997177124,0,0,1,0,0.165514438477573,0.5,1.08627804912002,0.0273950293445464,0.0045342728990392
0,0.59,32.4550018310547,1,9,0.324550018310547,0,0,1,0,-0.527632742082372,0.5,0.768114574786861,0.278396310517363,-0.146891008703892
1,0.79,23.3799991607666,0,8,0.233799991607666,0,0,1,0,-0.23572233352107,0.0,0.888819441731559,0.0555650185206185,-0.0130979158278217
1,1.24,26.4869995117188,0,10,0.264869995117188,0,0,1,0,0.215111379616945,0.0,1.113552872566,0.0462729056407056,0.0099538285712569
1,0.97,20.7180004119873,0,5,0.207180004119873,0,1,0,0,-0.0304592074847086,0.0,0.98488578017961,0.0009277633205965,-2.82589354787518e-05
1,0.73,8.64900016784668,1,8,0.0864900016784668,0,0,1,0,-0.3147107448397,0.5,0.854400374531753,0.0990428529175589,-0.0311698500127338
1,0.82,24.7940006256104,1,9,0.247940006256104,0,0,1,0,-0.198450938723838,0.5,0.905538513813742,0.0393827750803726,-0.0078155486842497
0,0.75,17.5900001525879,0,0,0.175900001525879,1,0,0,0,-0.287682072451781,0.0,0.866025403784439,0.0827609748101517,-0.0238088487515141
0,1.05,42.5169982910156,1,0,0.425169982910156,1,0,0,0,0.048790164169432,0.5,1.02469507659596,0.0023804801196801,0.0001161440158412
0,0.53,27.7329998016357,0,0,0.277329998016357,1,0,0,0,-0.63487827243597,0.0,0.728010988928052,0.403070420811281,-0.255900652434705
1,0.55,11.456000328064,0,0,0.11456000328064,1,0,0,0,-0.59783700075562,0.0,0.741619848709566,0.357409079472476,-0.213672372114652
0,0.83,23.3810005187988,1,0,0.233810005187988,1,0,0,0,-0.186329578191493,0.5,0.91104335791443,0.0347187117090199,-0.0064691229080937
1,0.51,32.4879989624023,1,8,0.324879989624023,0,0,1,0,-0.673344553263766,0.5,0.714142842854285,0.45339288740998,-0.305289631226042
1,0.74,31.2150001525879,0,5,0.312150001525879,0,1,0,0,-0.301105092783922,0.0,0.860232526704263,0.090664276900414,-0.0272994755082863
1,0.75,12.2410001754761,1,5,0.122410001754761,0,1,0,0,-0.287682072451781,0.5,0.866025403784439,0.0827609748101517,-0.0238088487515141
0,0.65,35.4780006408691,1,8,0.354780006408691,0,0,1,0,-0.430782916092454,0.5,0.806225774829855,0.185573920797118,-0.0799420747516928
1,1.04,39.5410003662109,0,5,0.395410003662109,0,1,0,0,0.0392207131532813,0.0,1.01980390271856,0.0015382643402519,6.03318244429443e-05
1,1.47,40.0449981689453,0,10,0.400449981689453,0,0,1,0,0.385262400790645,0.0,1.21243556529821,0.148427117462971,0.0571833876162195
0,1.07,2.10899996757507,0,8,0.0210899996757507,0,0,1,0,0.0676586484738149,0.0,1.03440804327886,0.0045776927133032,0.0003097205021105
1,2.11,23.1089992523193,0,7,0.231089992523193,0,0,1,0,0.746687947487975,0.0,1.4525839046334,0.557542890923805,0.416310556860408
0,1.5,7.36999988555908,0,11,0.0736999988555908,0,0,1,0,0.405465108108164,0.0,1.22474487139159,0.164401953893165,0.0666592560084858
0,1.8,16.6860008239746,1,0,0.166860008239746,1,0,0,0,0.587786664902119,0.5,1.34164078649987,0.345493163436756,0.203076274282974
1,1.8,25.9710006713867,0,0,0.259710006713867,1,0,0,0,0.587786664902119,0.0,1.34164078649987,0.345493163436756,0.203076274282974
1,2.65,7.76300001144409,1,11,0.0776300001144409,0,0,1,0,0.974559639998131,0.5,1.62788205960997,0.949766491913286,0.9256040904413
1,1.9,8.9670000076294,1,0,0.089670000076294,1,0,0,0,0.641853886172395,0.5,1.37840487520902,0.411976411194605,0.264428660536614
